Metabolite,AB01-C35-NRZ-2018-146,AB01-C7-NRZ-2016-121,AB01-C48-NRZ-2018-539,AB01-C15-NRZ-2017-096,AB01-C16-NRZ-2017-115,AB01-C32-NRZ-2018-097,AB01-C9-NRZ-2016-342,AB01-C19-NRZ-2017-214,AB01-C50-NRZ-2018-649,AB01-C10-NRZ-2017-039,AB01-C41-NRZ-2018-300,AB01-C43-NRZ-2018-313,AB01-C36-NRZ-2018-236,AB01-C8-NRZ-2016-141,AB01-C27-NRZ-2017-508,AB01-C22-NRZ-2017-322,AB01-C45-NRZ-2018-326,AB01-C47-NRZ-2018-529,AB01-C49-NRZ-2018-646,AB01-C33-NRZ-2017-101,AB01-C13-NRZ-2017-069,AB01-C28-NRZ-2017-534,AB01-C31-NRZ-2018-043,AB01-C30-NRZ-2017-546,AB01-C18-NRZ-2017-195,AB01-C24-NRZ-2017-362,AB01-C42-NRZ-2018-307,AB01-C20-NRZ-2017-282,AB01-C39-NRZ-2018-286,AB01-C23-NRZ-2017-346,AB01-C34-NRZ-2018-123,AB01-C40-NRZ-2018-290,AB01-C2-NRZ-2015-218,AB01-C37-NRZ-2018-272,AB01-C5-NRZ-2016-071,AB01-C14-NRZ-2017-076,AB01-C26-NRZ-2017-434,AB01-C25-NRZ-2017-381,AB01-C46-NRZ-2018-396,AB01-C3-NRZ-2016-032,AB01-C1-NRZ-2014-065,AB01-C38-NRZ-2018-281,AB01-C29-NRZ-2017-537,AB01-C6-NRZ-2016-108,AB01-C11-NRZ-2017-040,AB01-C17-NRZ-2017-134,AB01-C44-NRZ-2017-339,AB01-C4-NRZ-2016-063,AB01-C21-NRZ-2017-283
t_4002,0.127273994,0.128923397,0.13343829,0.132347967,0.1281942,0.132245638,0.127789921,0.131753289,0.139212397,0.129001711,0.13264179,0.132196386,0.135147897,0.127877303,0.125817643,0.129001711,0.13343829,0.123894515,0.132245638,0.14017904,0.132245638,0.134739416,0.133560759,0.124106723,0.139207665,0.131802982,0.132245638,0.131682125,0.141229116,0.13343829,0.130606152,0.126007082,0.126694163,0.133848263,0.126700645,0.141229116,0.127789921,0.123894515,0.134739416,0.135120523,0.134739416,0.13343829,0.127273994,0.131032845,0.133848263,0.131682125,0.134739416,0.133917517,0.132366895
t_4003,3.291730117,3.334389188,3.451159399,3.422960007,3.315529724,3.420313419,3.30507372,3.407579647,3.60049706,3.336414653,3.430559247,3.419039606,3.495375538,3.307333716,3.254064029,3.336414653,3.451159399,3.204325536,3.420313419,3.62549768,3.420313419,3.484810853,3.454326857,3.209813921,3.600374672,3.408864877,3.420313419,3.405739105,3.652656139,3.451159399,3.377910843,3.25896355,3.276733759,3.461762667,3.276901411,3.652656139,3.30507372,3.204325536,3.484810853,3.494667549,3.484810853,3.451159399,3.291730117,3.388946569,3.461762667,3.405739105,3.484810853,3.46355379,3.423449546
t_404,10.46791877,10.60357742,10.97491439,10.88523847,10.54360309,10.87682214,10.51035231,10.83632791,11.449818,10.61001854,10.90940455,10.87277133,11.11552463,10.51753924,10.34813812,10.61001854,10.97491439,10.18996644,10.87682214,11.52932162,10.87682214,11.08192824,10.98498712,10.20741986,11.4494288,10.84041503,10.87682214,10.83047487,11.61568731,10.97491439,10.74197916,10.36371893,10.42022936,11.00863349,10.42076251,11.61568731,10.51035231,10.18996644,11.08192824,11.11327318,11.08192824,10.97491439,10.46791877,10.77707349,11.00863349,10.83047487,11.08192824,11.01432938,10.88679523
t_412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_435,-4.632248212,-4.232572186,-4.638057979,-4.601694894,-4.608972821,-4.674530766,-4.580503422,-4.304391876,-4.537653773,-4.608253362,-4.641644895,-4.062769278,-4.646838625,-4.583076123,-4.323277594,-4.608253362,-4.656456847,-4.781801923,-4.6553944,-4.40752968,-4.653200533,-4.65228387,-4.673519282,-4.349555142,-4.582866232,-4.740859037,-4.653200533,-4.545305627,-4.625493451,-4.651571126,-4.625644852,-4.638363442,-4.613820012,-4.594859613,-4.606312084,-4.625493451,-4.586235028,-4.760694146,-4.648067619,-4.476344054,-4.559480214,-4.645262711,-4.633302808,-4.589555387,-4.593444313,-4.680333894,-4.658267155,-4.488293744,-4.419414117
t_44,-0.771573048,-0.803740903,-1.001289603,-0.949070801,-1.188502029,-1.027843983,-0.760572267,-1.084601539,-1.014482462,-0.775761165,-0.990655256,-1.054962052,-1.05001492,-0.762884838,-1.178918383,-0.775761165,-1.018571679,-0.970019951,-0.998027912,-1.023380094,-1.023008238,-1.047279852,-1.0895252,-0.795688408,-1.043564384,-1.131888995,-1.023008238,-1.433948918,-1.03950988,-1.01240364,-0.943008188,-0.78417725,-1.12225506,-0.952481993,-1.147580448,-1.03950988,-0.765106894,-0.948415496,-1.043883975,-0.730998485,-1.374361745,-1.009407264,-0.776324402,-0.897786272,-0.951292343,-1.049718076,-1.089175981,-0.699890442,-0.897562544
t_441,-128.5320341,-135.471242,-265.9419534,-252.445662,-323.0578219,-253.0090406,-128.9834399,-285.9929923,-322.8552575,-134.6856916,-258.6212576,-389.3549088,-280.5452921,-136.7609297,-305.8082847,-128.1163179,-261.4550458,-251.1867271,-256.5661261,-333.9825762,-256.6233799,-277.7972079,-263.8006005,-132.9740198,-326.4009768,-258.169448,-256.6233799,-253.243159,-349.3475116,-266.5961394,-249.2343201,-119.2742723,-295.8773551,-270.0260232,-312.8683896,-349.3475116,-123.204269,-255.2625154,-277.5937431,-131.5269805,-265.7782634,-260.9156169,-123.5880258,-241.0052632,-264.5196881,-253.8804761,-272.7859973,-133.6810904,-262.7266916
t_442,-414.149457,-420.9534913,-482.3959645,-462.3368137,-462.579182,-459.8281044,-407.735559,-499.2630704,-547.1143122,-420.7613158,-468.0261861,-550.8546002,-496.8788423,-408.2860796,-441.227112,-420.7613158,-477.8504325,-450.5625924,-463.4045273,-619.6486805,-463.4781393,-491.098098,-468.5540869,-395.142767,-548.8008735,-458.0737001,-463.4781393,-558.447169,-574.4952807,-483.1939744,-454.9566914,-397.4974796,-493.9145444,-493.7960683,-453.2610921,-574.4952807,-406.6970695,-453.8154099,-490.8499012,-461.3757725,-576.8952335,-477.1924094,-412.6998504,-453.7108033,-486.9943148,-464.7839464,-486.5106304,-463.6209727,-537.1960482
t_443,2.173458866,2.466240421,2.278726605,2.260107151,2.189173237,2.258359666,2.182269362,2.249951829,2.377331063,2.202963108,2.265124766,2.528851074,2.307921574,2.183761588,2.406828894,2.202963108,2.278726605,2.115747494,2.258359666,2.393838437,2.258359666,2.300945939,2.28081801,2.119371357,2.377250253,2.250800439,2.258359666,2.248736559,2.411770585,2.278726605,2.230362153,2.151823804,2.163557092,2.285727716,2.163667789,2.411770585,2.182269362,2.115747494,2.300945939,2.307454105,2.300945939,2.278726605,2.173458866,2.237648807,2.285727716,2.248736559,2.300945939,2.286910356,2.260430383
t_445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_447,-125.3591419,-126.763237,-157.4019653,-155.8349912,-161.1496186,-153.8242119,-126.1533775,-158.7619131,-163.292942,-126.57215,-154.766747,-174.9747205,-158.9233298,-126.1962912,-155.9492623,-126.57215,-156.951793,-146.160662,-153.9742151,-171.4884726,-153.999557,-157.8848972,-153.8901061,-126.3961574,-165.7901811,-151.0315715,-153.999557,-167.7703963,-170.954459,-157.67669,-153.2873339,-125.573228,-164.5387285,-161.2627207,-161.1538606,-170.1906335,-126.2691791,-146.3971152,-157.7994524,-127.3618321,-169.8353443,-156.7232282,-125.4799387,-155.5894636,-160.4497575,-153.1208225,-157.246057,-125.7288213,-165.2876281
t_45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_47,-50.60400515,-51.20714424,-54.01303977,-52.01921246,-97.21222637,-54.71073534,-49.69508335,-56.45033677,-50.43200898,-50.81303896,-53.42441796,-89.24519647,-55.44124133,-49.74447569,-98.11811072,-50.81303896,-54.45895896,-52.09170027,-53.96286715,-56.94196257,-53.98858217,-55.73099437,-55.99480164,-50.47151853,-53.18660147,-56.56824686,-53.98858217,-55.28073721,-55.59249956,-54.29980871,-51.35858321,-49.80519942,-94.63297301,-52.26026782,-95.48689072,-55.47374937,-49.81958047,-51.54980175,-55.64429131,-46.11132361,-57.36706623,-54.22249497,-50.71438716,-50.53322035,-52.22933645,-54.21777122,-55.89147674,-45.53241416,-56.55426155
t_480,-4.632248212,-4.232572186,-4.638057979,-4.601694894,-4.608972821,-4.674530766,-4.580503422,-4.304391876,-4.537653773,-4.608253362,-4.641644895,-4.062769278,-4.646838625,-4.583076123,-4.323277594,-4.608253362,-4.656456847,-4.781801923,-4.6553944,-4.40752968,-4.653200533,-4.65228387,-4.673519282,-4.349555142,-4.582866232,-4.740859037,-4.653200533,-4.545305627,-4.625493451,-4.651571126,-4.625644852,-4.638363442,-4.613820012,-4.594859613,-4.606312084,-4.625493451,-4.586235028,-4.760694146,-4.648067619,-4.476344054,-4.559480214,-4.645262711,-4.633302808,-4.589555387,-4.593444313,-4.680333894,-4.658267155,-4.488293744,-4.419414117
t_481,-15.23910322,-14.29118185,-16.39302565,-16.04779373,-14.38664649,-16.39136036,-15.06160067,-11.49555032,-16.87882901,-15.3813812,-16.30269446,-9.842501551,-16.62174792,-15.08518682,-13.25146315,-15.3813812,-16.47131244,-15.54033758,-16.32942067,-18.361322,-16.45646767,-16.60068184,-16.74606905,-10.34679915,-16.81754022,-16.82045978,-16.45646767,-16.96897734,-17.34684582,-16.465572,-15.90869697,-15.06847965,-16.08026966,-16.11856158,-14.11408392,-17.34684582,-15.08182879,-15.46307334,-16.57809404,-15.56271811,-17.26919063,-16.41084907,-15.20976495,-15.79651272,-16.11101108,-16.49655386,-16.87409949,-15.47340419,-17.23805199
t_482,0.391749525,0.396826391,0.410723239,0.407367223,0.394581922,0.407052252,0.39333755,0.405536803,0.428495947,0.397067442,0.408271611,0.406900655,0.415985412,0.393606513,0.387266876,0.397067442,0.410723239,0.381347487,0.407052252,0.431471276,0.407052252,0.414728106,0.411100199,0.382000661,0.428481382,0.405689759,0.407052252,0.40531776,0.43470341,0.410723239,0.402005912,0.387849969,0.389964805,0.411985136,0.389984758,0.43470341,0.39333755,0.381347487,0.414728106,0.415901154,0.414728106,0.410723239,0.391749525,0.403319277,0.411985136,0.40531776,0.414728106,0.412198298,0.407425483
t_483,0.730461051,0.739927438,0.765839675,0.759582006,0.735742373,0.758994707,0.733422102,0.756168982,0.798978887,0.740376904,0.761268337,0.758712037,0.775651587,0.733923614,0.722102647,0.740376904,0.765839675,0.71106528,0.758994707,0.804526724,0.758994707,0.773307199,0.766542559,0.712283197,0.798951728,0.756454184,0.758994707,0.755760551,0.810553401,0.765839675,0.749585238,0.72318989,0.72713324,0.768192624,0.727170443,0.810553401,0.733422102,0.71106528,0.773307199,0.775494479,0.773307199,0.765839675,0.730461051,0.752034154,0.768192624,0.755760551,0.773307199,0.768590088,0.759690638
t_484,0.910511341,0.922311083,0.95461039,0.946810277,0.917094448,0.946078216,0.914202257,0.942555982,0.99591804,0.922871338,0.948912271,0.945725872,0.966840827,0.914827385,0.900092686,0.922871338,0.95461039,0.886334735,0.946078216,1.002833354,0.946078216,0.963918574,0.955486527,0.887852853,0.995884186,0.942911484,0.946078216,0.942046878,1.010345539,0.95461039,0.934349421,0.901447921,0.906363262,0.957543315,0.906409636,1.010345539,0.914202257,0.886334735,0.963918574,0.966644993,0.963918574,0.95461039,0.910511341,0.937401966,0.957543315,0.942046878,0.963918574,0.95803875,0.946945687
t_485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_5000,0.35888537,0.363536333,0.376267365,0.373192888,0.361480155,0.37290434,0.360340175,0.371516023,0.392549108,0.363757163,0.374021405,0.372765461,0.38108809,0.360586574,0.354778773,0.363757163,0.376267365,0.349355966,0.37290434,0.395274834,0.37290434,0.379936261,0.376612702,0.349954345,0.392535764,0.371656147,0.37290434,0.371315356,0.398235822,0.376267365,0.368281341,0.35531295,0.357250372,0.377423401,0.35726865,0.398235822,0.360340175,0.349355966,0.379936261,0.381010901,0.379936261,0.376267365,0.35888537,0.369484526,0.377423401,0.371315356,0.379936261,0.377618681,0.373246261
t_5001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_5001_unsure,-13.05180674,-10.25140024,-13.44139461,-12.88884425,-13.75562847,-12.95703082,-12.68097242,-13.70925514,-14.55359883,-13.29402224,-12.91420781,-9.704363342,-13.69237413,-12.70410686,-9.793596886,-13.29402224,-13.4706282,-12.47197881,-12.87881631,-13.65297287,-12.88409589,-13.59902314,-13.03395984,-12.43619451,-14.43266244,-12.62187291,-12.88409589,-10.18005467,-15.19544201,-13.50015409,-12.41498393,-12.43290928,-10.99316543,-13.58792549,-13.63497655,-15.19544201,-12.70691705,-12.42124465,-13.58074778,-14.56027821,-10.52066098,-13.42217629,-13.04696687,-12.71500838,-13.58151914,-13.19886152,-13.56607099,-14.76418123,-12.06941258
t_5002_unsure,-61.99331863,-32.11953083,-63.90436567,-61.38995984,-65.18408796,-61.69417819,-60.33777992,-65.06657586,-69.05719135,-63.12754473,-61.51162232,-29.92099107,-65.07756597,-60.44412325,-31.61534603,-63.12754473,-64.03591679,-59.29752587,-61.34221289,-65.02913557,-61.365971,-64.64702303,-62.07404629,-59.14193235,-68.51285638,-60.17462876,-61.365971,-44.48813082,-71.9971449,-64.16878333,-59.2129709,-59.13733189,-52.57981205,-64.5742563,-64.60289617,-71.9971449,-60.45453076,-59.06922215,-64.56478392,-68.98243309,-45.4280605,-63.81788322,-61.9715392,-60.57401093,-64.54542771,-62.76798167,-64.49873835,-69.86918106,-57.70300218
t_5003_unsure,13.0407532,16.12051595,13.67235963,13.56064291,13.13503942,13.55015799,13.09361617,13.49971097,14.26398638,13.21777865,13.5907486,16.52976884,13.84752945,13.10256953,15.73217406,13.21777865,13.67235963,12.69448496,13.55015799,14.36303062,13.55015799,13.80567564,13.68490806,12.71622814,14.26350152,13.50480263,13.55015799,13.49241935,14.47062351,13.67235963,13.38217292,12.91094283,12.98134255,13.7143663,12.98200674,14.47062351,13.09361617,12.69448496,13.80567564,13.84472463,13.80567564,13.67235963,13.0407532,13.42589284,13.7143663,13.49241935,13.80567564,13.72146214,13.5625823
t_5004_unsure,-42.66263072,-19.35548043,-43.87998309,-41.97191716,-45.10418125,-42.21299722,-41.35247379,-44.85745989,-47.63574722,-43.46940685,-42.05372073,-11.72203423,-44.71786284,-41.4313718,-19.09887565,-43.46940685,-43.98230062,-40.71338764,-41.93924644,-44.46062944,-41.95772496,-44.40082273,-42.45105665,-40.58310947,-47.21258209,-41.05044347,-41.95772496,-28.85510832,-49.83436565,-44.08564126,-40.35471854,-40.4965973,-35.36631902,-44.3831174,-44.71732378,-49.83436565,-41.44328,-40.53581808,-44.33685898,-47.75617636,-29.45274077,-43.81271896,-42.64569117,-41.39468377,-44.36069517,-43.07277009,-44.2854902,-48.49836991,-39.10345739
t_5005_unsure,1.207477148,1.223125409,1.265959225,1.255615084,1.216207354,1.254644259,1.212371868,1.249973238,1.32073948,1.223868393,1.258402648,1.254176997,1.282178652,1.213200882,1.19366042,1.223868393,1.265959225,1.175415274,1.254644259,1.329910243,1.254644259,1.2783033,1.267121117,1.177428532,1.320694585,1.250444688,1.254644259,1.249298088,1.339872547,1.265959225,1.239090085,1.195457669,1.201976162,1.269848731,1.202037661,1.339872547,1.212371868,1.175415274,1.2783033,1.281918947,1.2783033,1.265959225,1.207477148,1.243138226,1.269848731,1.249298088,1.2783033,1.270505753,1.255794657
t_509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_51,0.910511341,0.922311083,0.95461039,0.946810277,0.917094448,0.946078216,0.914202257,0.942555982,0.99591804,0.922871338,0.948912271,0.945725872,0.966840827,0.914827385,0.900092686,0.922871338,0.95461039,0.886334735,0.946078216,1.002833354,0.946078216,0.963918574,0.955486527,0.887852853,0.995884186,0.942911484,0.946078216,0.942046878,1.010345539,0.95461039,0.934349421,0.901447921,0.906363262,0.957543315,0.906409636,1.010345539,0.914202257,0.886334735,0.963918574,0.966644993,0.963918574,0.95461039,0.910511341,0.937401966,0.957543315,0.942046878,0.963918574,0.95803875,0.946945687
t_516,-12.82233782,-12.9720674,-14.68461978,-13.95718629,-12.73486282,-15.21703295,-12.7568321,-15.62881222,-13.99152588,-12.88400359,-14.70141239,-13.39256816,-15.26904307,-12.79217096,-13.2847332,-12.88400359,-14.87495508,-14.0393824,-14.8886551,-16.72501958,-14.89994619,-15.34431867,-15.53646155,-13.09515469,-14.93439234,-15.82003924,-14.89994619,-14.74556128,-15.94007427,-14.80702369,-13.74629633,-12.88905331,-15.74639295,-14.00532179,-12.15392983,-15.94007427,-12.81140529,-13.80144279,-15.30571027,-11.75388788,-15.8042073,-14.77402324,-12.87378298,-13.45257391,-13.99189972,-14.82390949,-15.41578058,-11.60803994,-15.77550868
t_517,-13.02871192,-13.18158268,-14.97067672,-14.22694635,-12.9322564,-15.51501768,-13.02964305,-15.97745141,-14.15883134,-13.09167138,-14.98784554,-13.58120637,-15.568193,-13.06364048,-13.50181137,-13.09167138,-15.16527615,-14.31098392,-15.1792831,-16.94842716,-15.19082714,-15.64642048,-15.84160252,-13.38440463,-15.16381951,-16.13153327,-15.19082714,-14.95602175,-16.20273005,-15.09582287,-14.01133177,-13.16497534,-16.01770719,-14.27616024,-12.33761528,-16.20273005,-13.08550031,-14.06771368,-15.60749755,-11.76907818,-16.07803566,-15.06208311,-13.08123636,-13.711029,-14.26243747,-15.11308697,-15.71846456,-11.52232989,-16.06562538
t_519,-9.527404239,-9.578955745,-10.15412683,-9.974255493,-9.34672668,-10.21453897,-9.367661995,-10.46980094,-10.32824448,-9.554889337,-10.12880207,-9.998686894,-10.2407099,-9.377987587,-9.45692565,-9.554889337,-10.22805203,-10.20669701,-10.14268858,-11.270113,-10.14723139,-10.23799215,-10.28758031,-9.599593151,-10.39536054,-10.46457315,-10.14723139,-10.62164068,-10.64694703,-10.20166785,-9.986678962,-9.476583669,-10.54870833,-10.08012447,-9.246694858,-10.64694703,-9.387054238,-10.16956641,-10.22320595,-9.861902364,-10.81127206,-10.18885065,-9.537607124,-9.868896813,-10.07493947,-10.2710368,-10.26146592,-9.869811105,-10.79935984
t_52,0.910511341,0.922311083,0.95461039,0.946810277,0.917094448,0.946078216,0.914202257,0.942555982,0.99591804,0.922871338,0.948912271,0.945725872,0.966840827,0.914827385,0.900092686,0.922871338,0.95461039,0.886334735,0.946078216,1.002833354,0.946078216,0.963918574,0.955486527,0.887852853,0.995884186,0.942911484,0.946078216,0.942046878,1.010345539,0.95461039,0.934349421,0.901447921,0.906363262,0.957543315,0.906409636,1.010345539,0.914202257,0.886334735,0.963918574,0.966644993,0.963918574,0.95461039,0.910511341,0.937401966,0.957543315,0.942046878,0.963918574,0.95803875,0.946945687
t_520,-14.5192213,-14.85252958,-16.57271847,-15.85756037,-21.34578529,-17.10375352,-14.27414621,-17.48006882,-15.96492845,-14.77707035,-16.59372096,-23.67157352,-17.15519998,-14.30339256,-21.43836362,-14.77707035,-16.7636242,-15.93886568,-16.77893444,-18.65028537,-16.79010317,-17.20254941,-17.41972033,-14.57179033,-16.86787039,-17.68894117,-16.79010317,-16.69599844,-17.846445,-16.69548922,-15.64895591,-14.43337257,-24.87069742,-15.9051742,-20.87209622,-17.846445,-14.32623686,-15.70350472,-17.16260969,-13.75086146,-17.71252989,-16.66238987,-14.57383227,-15.35841669,-15.89189759,-16.678401,-17.27647552,-13.51003513,-17.67144476
t_521,-5.52904204,-5.613232089,-5.970278719,-5.660173005,-4.975231809,-5.834953396,-5.563383972,-6.175498762,-5.898097983,-5.601366779,-5.758109565,-5.690119263,-5.907199079,-5.414308419,-5.081434359,-5.601366779,-5.878729793,-5.651828615,-5.909172124,-4.799049314,-5.912696139,-6.063943057,-5.919672566,-5.488303491,-6.051449922,-5.99923704,-5.750700629,-4.378361694,-6.298683317,-5.837104455,-5.604682496,-5.479398744,-4.399615835,-5.72915977,-4.952522603,-6.298683317,-5.440353398,-5.583406338,-5.882149682,-5.580010441,-4.478359746,-5.848510439,-5.567946835,-5.547605661,-5.747949266,-5.832586163,-5.936958956,-5.518881467,-4.455380757
t_524,-2.915836057,-2.921753068,-3.101046433,-3.043891075,-2.78266775,-3.174224394,-2.827622162,-3.262932462,-2.994771902,-2.909674679,-3.099579558,-2.987022514,-3.108852092,-2.831368812,-2.834736708,-2.909674679,-3.134886816,-3.27174841,-3.12364336,-2.989474054,-3.125650842,-3.116474745,-3.174529413,-2.972813482,-3.041727015,-3.253474606,-3.125650842,-2.858113483,-3.132102326,-3.122809055,-3.040282836,-2.894383412,-2.917245681,-3.021929097,-2.760840964,-3.132102326,-2.833660726,-3.229444288,-3.109767654,-2.846269883,-2.916766954,-3.116941789,-2.919306163,-3.012675937,-3.019641968,-3.165135063,-3.128585153,-2.864235394,-2.958676836
t_525,-24.73010293,-24.88297369,-26.59469227,-25.8136633,-23.20562019,-26.91375449,-24.60072669,-27.53422326,-25.97009591,-24.79306238,-26.61646783,-25.01868706,-27.19681529,-24.63689705,-23.53313101,-24.79306238,-26.75729717,-25.93437901,-26.80790539,-28.73510439,-26.81944944,-27.24679243,-27.41187724,-24.93914436,-26.89936103,-27.47861721,-26.81944944,-26.72224356,-27.90918826,-26.72164839,-25.61587144,-24.65440288,-26.68704717,-25.90478253,-22.64734197,-27.90918826,-24.64780163,-25.69633597,-27.20542629,-23.73457597,-27.77098315,-26.65261166,-24.78262736,-25.3217982,-25.89105976,-26.40558524,-27.2192671,-23.58621341,-27.72941692
t_526,6.997773855,6.9020999,6.296637358,6.498080733,6.875566345,6.199425029,7.119420449,6.054348799,6.23698536,6.922013667,6.344876682,6.653460299,6.172708459,7.105868023,6.846570178,6.922013667,6.227699175,6.695328988,6.318361305,5.330762648,6.279077334,6.180482088,6.115517339,7.016882152,6.109607621,5.979160193,6.279077334,6.141085029,5.80441932,6.252303474,6.506048052,7.081520902,5.845499392,6.477619096,7.054096826,5.80441932,7.100955238,6.781509137,6.194135923,6.90761129,5.838512223,6.264256017,6.97866191,6.663166051,6.48221402,6.229432457,6.155209628,6.966696186,5.781741061
t_527,0.750634895,0.760362724,0.786990604,0.780560111,0.756062076,0.779956592,0.753677725,0.777052826,0.821045055,0.760824604,0.782293016,0.779666116,0.797073502,0.754193087,0.742045649,0.760824604,0.786990604,0.730703453,0.779956592,0.826746111,0.779956592,0.794664367,0.787712901,0.731955006,0.821017145,0.777345906,0.779956592,0.776633116,0.832939233,0.786990604,0.770287254,0.743162919,0.747215177,0.789408537,0.747253408,0.832939233,0.753677725,0.730703453,0.794664367,0.796912054,0.794664367,0.786990604,0.750634895,0.772803803,0.789408537,0.776633116,0.794664367,0.789816979,0.780671744
