Metabolite,AB01-C35-NRZ-2018-146,AB01-C7-NRZ-2016-121,AB01-C48-NRZ-2018-539,AB01-C15-NRZ-2017-096,AB01-C16-NRZ-2017-115,AB01-C32-NRZ-2018-097,AB01-C9-NRZ-2016-342,AB01-C19-NRZ-2017-214,AB01-C50-NRZ-2018-649,AB01-C10-NRZ-2017-039,AB01-C41-NRZ-2018-300,AB01-C43-NRZ-2018-313,AB01-C36-NRZ-2018-236,AB01-C8-NRZ-2016-141,AB01-C27-NRZ-2017-508,AB01-C22-NRZ-2017-322,AB01-C45-NRZ-2018-326,AB01-C47-NRZ-2018-529,AB01-C49-NRZ-2018-646,AB01-C33-NRZ-2017-101,AB01-C13-NRZ-2017-069,AB01-C28-NRZ-2017-534,AB01-C31-NRZ-2018-043,AB01-C30-NRZ-2017-546,AB01-C18-NRZ-2017-195,AB01-C24-NRZ-2017-362,AB01-C42-NRZ-2018-307,AB01-C20-NRZ-2017-282,AB01-C39-NRZ-2018-286,AB01-C23-NRZ-2017-346,AB01-C34-NRZ-2018-123,AB01-C40-NRZ-2018-290,AB01-C2-NRZ-2015-218,AB01-C37-NRZ-2018-272,AB01-C5-NRZ-2016-071,AB01-C14-NRZ-2017-076,AB01-C26-NRZ-2017-434,AB01-C25-NRZ-2017-381,AB01-C46-NRZ-2018-396,AB01-C3-NRZ-2016-032,AB01-C1-NRZ-2014-065,AB01-C38-NRZ-2018-281,AB01-C29-NRZ-2017-537,AB01-C6-NRZ-2016-108,AB01-C11-NRZ-2017-040,AB01-C17-NRZ-2017-134,AB01-C44-NRZ-2017-339,AB01-C4-NRZ-2016-063,AB01-C21-NRZ-2017-283
t_55,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121,6.1173121
t_56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_57,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524,9.239240524
t_58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_6000,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473,10.02080473
t_61,38.14371903,36.72139495,38.5660018,,35.38737119,,,21.82279847,,36.85697919,,36.65755416,34.52227118,,,21.82279847,43.28685717,,,35.69010035,,21.82279847,,,,,,40.06343531,39.53913239,38.55298513,,,,21.82279847,41.38643815,39.53913239,,,34.33800776,,33.569039,41.47607714,42.54585184,,21.82279847,43.83133834,21.82279847,38.4877747,41.62724856
t_63,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197,8.957184197
t_65,58.97093672,95.97296536,81.20452379,69.0814685,143.7543601,95.63769008,58.72248359,138.7902761,116.8427613,95.64885919,125.3645096,142.614409,142.8678342,69.19739268,109.6466632,94.69162132,81.11455078,80.51143209,80.39562739,155.5850077,125.4284606,94.77729605,94.05682052,62.27816422,125.9946908,93.65489359,80.40558939,67.82888901,140.5265448,125.4491219,68.80967414,57.04406367,104.1666568,69.77310399,132.2098268,140.5265448,57.79663591,120.3918424,94.76310474,93.17860692,103.0262983,81.05285558,91.77805055,55.10202856,69.81214875,130.0553045,94.88442901,105.6259033,93.16706062
t_67,,39.06822787,,42.47384108,42.13831878,,,41.2367948,40.71883021,28.37502173,,43.74454005,42.97150204,28.37502173,42.47629092,,,,,45.0441099,,40.82738153,28.37502173,,,44.6956289,,,41.01582057,,40.37447046,,44.60165684,40.42265572,,41.01582057,,,42.9743991,28.37502173,43.78899374,,,,40.45265765,,41.14623703,38.65115185,
t_68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_70,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511,13.87516511
t_71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_72,0.047776234,0.048394,0.050568256,0.049987191,0.048212065,0.050124279,0.047839474,0.049638614,0.052454646,0.048419423,0.050190375,0.049282658,0.051374561,0.048478736,0.047276531,0.048419423,0.050651744,0.047317601,0.050067713,0.0532541,0.050070368,0.051227786,0.050774433,0.046471132,0.052528168,0.050145949,0.050070368,0.049834251,0.053620906,0.050586856,0.049307088,0.047272308,0.047750064,0.05061034,0.047418764,0.053621065,0.047864466,0.047250296,0.051225636,0.051115934,0.051222307,0.050635463,0.04778634,0.049322486,0.050614786,0.050004758,0.051282145,0.050171291,0.050153853
t_73,0,0,,0,0,,,0,,,0,0,,,,,,,,0,,0,0,,0,0,,0,,,0,,,,0,0,0,0,,0,0,,0,0,,,0,,0
t_74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_76,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881,11.59149881
t_79,0,,,0,0,,,0,,0,,,,,0,0,,0,0,0,,0,,,,0,,0,0,0,,,0,0,0,0,,0,0,0,,0,,0,,0,0,0,0
t_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_82,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256,17.61602256
t_83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_84,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172,8.337186172
t_85,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366,9.62858366
t_86,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728,17.20102728
t_87,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163,11.41264163
t_88,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734,6.183770734
t_89,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746,8.176519746
t_9,133.6194225,132.2302492,131.745602,130.8944057,138.6967596,137.9470742,133.1989735,151.7303133,117.8731386,131.9104208,134.5349284,148.3195746,131.022811,129.7126329,145.3514382,131.9104208,134.5579857,119.5145877,136.4030129,125.7054933,136.4834548,132.0216348,136.4098029,151.4182026,122.3911599,138.8206078,136.4834548,132.4072474,123.4753425,132.6982874,131.9459616,137.618149,149.1130987,128.0659564,138.0786471,122.2791234,134.2686017,117.3324446,131.9505739,119.4236362,132.514738,133.6524924,134.1295073,132.5210283,128.2652344,136.4936129,133.4038254,123.1674054,134.4883776
t_90,5.962452658,5.994621505,9.241733885,9.241733885,9.241733885,7.070596483,9.241733885,9.241733885,9.241733885,9.241733885,9.241733885,9.241733885,9.241733885,9.241733885,6.319830717,9.241733885,9.241733885,6.646459809,9.241733885,9.241733885,9.241733885,9.241733885,9.241733885,9.241733885,9.241733885,9.241733885,9.241733885,6.519707487,9.241733885,9.241733885,6.417770886,9.241733885,9.241733885,9.241733885,9.241733885,9.241733885,9.241733885,6.404152283,9.241733885,9.241733885,6.885648573,9.241733885,9.241733885,9.241733885,6.456175686,7.062143453,7.032920638,6.122806989,9.241733885
t_91,0,,,,0,0,0,,0,,0,0,0,0,,0,0,,,0,,0,,0,,,,,,,,,0,0,0,,0,,0,0,,0,0,,0,,0,0,0
t_92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_94,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663,10.87070663
t_95,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592,8.342743592
t_96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_97,114.0392388,116.9956425,138.3829328,120.9598561,150.2404315,125.3451031,106.3473925,153.9811713,82.89025903,116.7851725,125.2354826,197.5008321,152.0548066,115.0809541,137.1933903,116.6504103,138.4628609,125.5905734,125.2580228,189.68637,124.8884558,151.7252912,141.407757,106.4514025,173.2050545,135.8596098,125.2635122,64.73438006,195.3564029,138.487417,118.0198373,102.702926,136.958838,118.1001294,136.126589,195.3564029,106.0012001,125.543781,151.7010265,113.2360394,77.77073765,138.3744911,113.1410628,107.505758,118.1432394,135.6821519,150.0616669,121.8730702,130.5127184
t_98,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591,7.751475591
t_B00002_er_c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_C00002_c_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_C00004_c_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_C00005_c_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_C00024_c_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_C00024_m_c,115.3503971,117.0149642,137.9686648,136.1678928,139.9032021,136.838787,115.9279617,141.9583511,143.7752191,116.3284597,136.4992031,150.5189046,139.2517917,115.460768,137.0929339,116.3284597,138.2819124,130.7123695,136.7083144,151.1339954,136.7646236,138.7823933,137.199349,115.8588142,145.8988543,135.5233251,136.7646236,145.8229747,151.1137529,138.3322524,134.6717066,116.9050458,142.1454098,141.3330118,139.2615451,150.2666597,116.684528,130.5538603,138.7326506,119.0605301,148.6006228,137.9513593,115.6825454,136.7995196,139.4465777,136.2385935,138.5410096,117.5938346,144.2376607
t_C00054_c_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_C00060_c_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_C00060_c_er,7.77075646,5.550138359,7.670458855,7.637144009,7.490023811,7.803477571,7.791291031,6.567384793,7.131069681,7.646665406,7.752928413,5.023626892,7.635746112,7.637858395,5.60005459,7.646665406,7.723329274,8.097644819,7.789393915,7.080129522,7.783105129,7.654800578,7.775711256,6.767577141,7.43103749,7.860280453,7.783105129,6.963527271,7.460952135,7.716833172,7.732481084,7.973058802,7.54276784,7.56247785,7.488247377,7.460952135,7.861346717,8.069135018,7.64983872,7.250476616,7.276424559,7.694149197,7.778699863,7.700025177,7.555462646,7.80215872,7.47400359,7.417745988,7.315114319
t_C00061_c_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_C00067_c_m,28.48343554,28.63690561,32.48986316,31.72869382,61.79906656,34.78234044,28.4507551,33.32472364,32.09621112,28.54883253,33.11412798,60.85920594,33.01304826,28.43790788,60.9497709,28.54883253,34.18905676,32.69604128,33.59010608,35.6159165,33.62643464,33.09985563,34.92215429,29.11982149,32.85574431,36.0066522,33.62643464,31.31628023,34.36386286,32.92255296,31.24938581,29.33413106,62.58737636,31.17337106,60.90857181,34.36386286,28.91838152,31.28526555,33.06807121,24.86235726,33.07486633,33.77514168,28.68459574,31.18890845,31.25911909,34.56173703,34.17096641,29.39661669,32.9618215
t_C00068_c_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_C00077_c_e,14.58052479,14.39636904,18.0672706,17.44603864,19.67867011,19.89340877,14.36834031,18.98321644,16.9491725,14.51446723,18.6638859,19.31391003,18.37484433,14.42420658,20.31155731,14.51446723,19.30391927,19.09514812,19.05886695,37.94383407,19.09702399,18.46890464,19.89685214,15.23599291,18.03851516,20.77480112,19.09702399,29.78669313,19.01668159,18.38572014,17.26093864,15.14114387,35.20099054,16.659926,19.11748161,19.01668159,14.6948584,18.05979368,18.445421,14.83385686,30.75028693,19.01472958,14.73068994,16.80403795,16.71913741,19.80921318,19.35982211,14.88923266,36.37265981
t_C00091_m_e,3.770914241,3.761213432,4.338514301,4.227755759,3.707508303,4.380348673,3.752315896,4.473130474,4.302682529,3.748539448,4.365701335,4.215107404,4.427477782,3.736067626,3.807826539,3.748539448,4.401560665,4.222761669,4.372650144,4.351064588,4.377614296,4.473206096,4.476051051,3.836549927,4.424786979,4.454102849,4.377614296,3.833014282,4.533184601,4.426253804,4.202898068,3.845438396,3.872140095,4.205412207,3.587745678,4.533184601,3.813538038,4.169661243,4.430361414,3.834100201,4.044969413,4.371698203,3.764024632,4.127569759,4.205828667,4.362005499,4.475477324,3.834811537,4.059116158
t_C00093_m_c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_C00094_c_e,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585,10.51582585
t_C00099_c_e,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703,8.21058703
t_C00108_c_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_C00111_c_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_C00117_c_e,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809,5.721185809
t_C00118_c_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_C00123_c_m,46.6627519,52.08495993,105.4422619,101.06521,103.1422724,103.3168012,51.77595968,102.2498783,118.0376344,52.22689536,101.1692542,145.717595,100.9898669,52.05136939,101.9915768,46.58140853,105.2635798,101.7026773,102.7832462,163.4602374,102.8437865,100.7868029,98.59922775,53.47593426,127.6983876,99.60151678,100.7665196,97.67893584,141.4950818,105.2940889,100.4432662,52.79797497,116.7429735,106.0379345,104.5697561,141.4950818,52.36122796,83.41313367,100.872009,53.01708792,111.4452207,105.4317738,46.95422893,98.22297107,104.8946412,104.2371943,100.8543596,53.74238188,101.1966742
t_C00127_c_e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t_C00132_c_e,7.838099448,7.875067966,8.593052915,8.32329714,6.676428102,8.70808022,7.916266082,5.216530945,8.606911212,7.848461507,8.630243117,4.704294612,8.859755924,7.841131882,6.889612736,7.848461507,8.668604228,8.292321994,8.695464935,9.614372562,8.667635858,8.863079987,8.887398084,4.628571928,8.866782058,8.86469163,8.667635858,8.580697051,9.240983166,8.67698504,8.274353522,8.003088838,7.522669675,8.514318284,6.451712621,9.240983166,7.972916878,8.279150221,8.855016695,7.895346751,9.062551679,8.59024769,7.853144309,8.17053882,8.37357603,8.553618294,8.812834826,7.912547593,8.995690592
